,1_1_1,1_1_2,1_2_1,1_2_2,1_3_1,1_3_2,1_4_1,1_4_2,1_5_1,1_5_2,1_6_1,1_6_2,1_7_1,1_7_2,1_8_1,1_8_2
SUM1_34_97,0,0,251,0,0,0,0,1,0,139,0,0,0,0,0,0
SUM1_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_56_119,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
SUM1_67_130,0,0,0,2,0,204,0,1115,119,0,0,1,0,1,0,0
SUM1_78_141,115,0,82,0,0,0,1,428,0,0,0,142,0,0,0,0
SUM1_89_152,1028,1303,254,13,1,0,0,1,1,2,1,0,0,0,1,0
SUM1_100_163,861,685,77,231,566,3,0,738,0,4,0,2,0,2,0,0
SUM1_111_174,0,0,0,0,0,24,664,54,0,0,0,0,0,0,0,0
SUM1_122_185,0,1,0,788,0,0,0,0,0,0,5,41,36,1,0,0
SUM1_133_196,1,0,0,0,137,0,0,1,2,1438,0,1,0,0,0,0
SUM1_144_207,0,0,0,0,1560,0,0,277,0,613,0,1,0,1,0,1
SUM1_155_218,1056,906,198,59,1,0,1,1,0,0,0,0,4,0,2,0
SUM1_166_229,397,148,1,0,1,0,0,1,0,0,0,0,0,0,0,1
SUM1_177_240,379,1,878,741,1,2300,0,428,386,1,368,2,0,9,1,0
SUM1_188_251,996,702,1,0,0,0,2,0,1,1,1,0,0,1,1,2
SUM1_199_262,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
SUM1_210_273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_221_284,647,423,1680,650,0,427,1,0,152,0,1,0,1,0,0,0
SUM1_232_295,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_243_306,0,0,1,226,0,0,105,0,0,102,0,0,0,0,0,0
SUM1_254_317,725,567,2,3644,600,1575,407,1744,53,0,0,1,0,1,2,0
SUM1_265_328,792,327,17,484,15,88,2,0,0,0,0,0,1,0,1,0
SUM1_276_339,0,0,0,0,0,0,0,0,0,0,846,0,0,0,0,0
SUM1_287_350,1,0,0,1,427,182,456,372,398,0,0,0,0,1,0,0
SUM1_298_361,362,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_309_372,162,63,0,0,0,0,110,0,0,0,0,0,0,0,0,1
SUM1_320_383,0,6,0,757,0,0,1,0,0,0,0,0,0,0,0,0
SUM1_331_394,767,478,352,130,0,1,1,1,0,1,0,1,1,1,0,0
SUM1_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_353_416,2,0,602,5,0,0,602,0,1,0,0,520,61,0,0,1
SUM1_364_427,742,410,1,1,0,0,0,0,0,1,1,1,0,1,0,0
SUM1_375_438,474,524,217,384,0,0,0,0,1,0,0,1,0,0,0,0
SUM1_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_397_460,943,123,797,990,0,23,0,2,1,0,0,1,0,2,1,2
SUM1_408_471,1,0,0,1,1581,648,0,0,0,2,0,0,1,0,0,2
SUM1_419_482,0,0,0,0,0,0,0,168,0,0,26,0,0,0,0,0
SUM1_430_493,1,171,0,114,69,0,137,0,1,0,0,0,0,0,0,0
SUM1_441_504,75,400,0,138,0,182,0,2,1,1,0,0,0,0,0,0
SUM1_452_515,0,26,36,0,0,87,0,260,0,0,1,0,0,0,0,0
SUM1_463_526,1,313,1788,2135,575,604,1091,298,2,100,3,0,0,3,94,1
SUM1_474_537,40,167,0,0,0,0,337,0,0,0,0,0,0,0,0,0
SUM1_485_548,0,0,0,0,0,0,0,0,161,0,0,534,119,1660,1,1
SUM1_496_559,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0
SUM1_507_570,184,1,259,942,0,1273,225,964,0,1,1,1,0,1,2,0
SUM1_518_581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_529_592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_540_603,216,262,346,294,279,84,0,223,0,1,0,0,0,0,1,2
SUM1_551_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_562_625,0,278,0,0,1,0,0,0,0,0,0,1,0,0,0,0
SUM1_573_636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_584_647,1,0,479,1561,331,1674,734,149,1,0,0,0,1,0,1,2
SUM1_595_658,92,874,0,1,0,1,0,0,0,0,0,0,0,0,0,0
SUM1_606_669,445,409,423,0,0,7,0,0,0,0,0,0,0,0,0,0
SUM1_617_680,67,0,1,90,1038,365,0,178,0,0,101,148,2,1,0,2
SUM1_628_691,0,0,0,89,0,457,0,0,0,1,0,154,0,0,0,2
SUM1_639_702,0,0,2,0,0,0,0,123,0,0,0,0,0,0,0,0
SUM1_650_713,520,0,508,208,1,0,0,0,1,1,0,427,0,0,0,1
SUM1_661_724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_672_735,0,26,345,0,1,633,296,170,0,0,0,0,0,1,0,2
SUM1_683_746,0,1,0,0,0,0,0,362,0,0,0,0,0,0,0,0
SUM1_694_757,0,250,79,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_705_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_716_779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_727_790,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
SUM1_738_801,572,3,162,732,1853,179,368,16,1004,473,0,1,1,1,2,0
SUM1_749_812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_760_823,0,0,1,0,0,0,31,50,0,0,0,0,0,0,0,0
SUM1_771_834,0,0,0,0,1,0,0,0,0,0,0,1081,0,1,0,0
SUM1_782_845,0,0,146,0,2139,0,2,0,116,0,0,0,0,0,0,0
SUM1_793_856,1,0,1,0,1,0,1,0,0,0,0,1054,0,1256,1,0
SUM1_804_867,2,0,0,1,2,0,1,3,2,354,10,1122,1163,3379,1,1
SUM1_815_878,0,0,0,0,0,0,407,0,0,0,0,0,0,0,1,0
SUM1_826_889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_837_900,0,0,1,0,1166,0,0,2064,0,48,30,5,0,0,0,1
SUM1_848_911,0,0,0,1,1,1,0,0,1205,0,0,0,2,0,1,1077
SUM1_859_922,7,3,3,6,4,2,1894,9,1763,2297,292,76,3,1234,2,12065
SUM1_870_933,701,446,0,3,253,0,383,1539,453,34,395,487,1,1,3,1
SUM1_881_944,1,0,1,0,1,1,1,1,1,427,82,1514,3556,4093,2,580
SUM1_892_955,0,0,0,0,0,166,92,276,1157,0,1,65,0,0,1,1
SUM1_903_966,0,0,2,1,70,1,1,0,1,2023,289,0,1068,1331,1,0
SUM1_914_977,0,0,0,490,322,0,1361,0,0,1,21,1,0,1,1,2
SUM1_925_988,0,0,0,0,0,3,1,0,0,189,436,384,1,1,1,0
SUM1_936_999,5,3,2,1,3,179,1,4,4,5,1,1323,839,1117,1584,10922
SUM1_947_1010,0,0,0,0,380,1,238,0,0,194,0,0,0,0,0,0
SUM1_958_1021,0,267,0,1,0,54,146,0,0,515,0,0,0,0,1,0
SUM1_969_1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SUM1_980_1043,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
SUM1_991_1054,439,0,0,2,68,50,227,0,0,0,0,0,0,0,0,1
SUM1_999_1062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_1_64,0,1,1,206,0,0,1,0,1,0,11,750,1,162,0,1
SWI4_12_75,637,0,0,0,744,277,2,0,748,196,1,8,0,0,1,0
SWI4_23_86,2,1,0,1,1,1232,914,1,3940,2,524,852,3,860,0,2
SWI4_34_97,0,772,0,1,2,1,0,316,813,213,814,591,0,0,0,1
SWI4_45_108,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_56_119,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_67_130,0,0,0,0,0,0,97,0,0,0,66,150,0,0,0,0
SWI4_78_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_89_152,0,0,0,1,0,0,0,0,0,34,87,0,39,0,0,0
SWI4_100_163,2,0,0,2,0,0,2,0,3,1,2946,915,1307,1564,1,2
SWI4_111_174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_122_185,534,74,274,434,1,359,83,1,1,1,0,1,0,0,0,0
SWI4_133_196,862,81,2,1,112,649,0,1,0,0,0,0,0,1,2,0
SWI4_144_207,371,209,243,94,1208,35,1,1390,2,0,0,0,0,0,1,0
SWI4_155_218,0,0,1,0,0,0,1100,0,0,0,0,1,0,0,0,0
SWI4_166_229,130,0,1,0,217,933,196,755,1,2,1,1,3,1,0,0
SWI4_177_240,0,0,1,0,839,0,848,903,0,670,16,171,2,0,2,1
SWI4_188_251,0,0,0,0,0,0,0,30,0,83,1,0,0,0,0,0
SWI4_199_262,1,0,272,121,1,0,301,1,577,0,0,1,0,0,0,2
SWI4_210_273,0,0,0,0,0,67,0,2,0,0,0,0,0,0,0,0
SWI4_221_284,0,38,0,319,0,0,0,0,0,0,0,0,1,0,0,0
SWI4_232_295,0,0,0,0,0,0,0,0,67,0,0,0,0,37,0,0
SWI4_243_306,0,1,842,2,808,1292,661,0,685,731,180,0,1,1,2,1
SWI4_254_317,0,0,116,1,1,0,0,292,0,890,156,439,2,0,1,0
SWI4_265_328,0,0,148,1,0,2,41,0,228,1129,0,0,0,0,0,0
SWI4_276_339,1,0,2,149,3,0,3,0,0,0,1,2047,1207,1,1,0
SWI4_287_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_309_372,0,0,0,0,0,0,0,0,401,0,0,0,0,0,0,0
SWI4_320_383,0,0,0,0,0,0,1,0,0,852,0,0,0,1,0,0
SWI4_331_394,0,0,1,0,0,0,0,0,0,0,13,185,0,0,0,0
SWI4_342_405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_353_416,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_364_427,0,1,0,0,0,13,0,96,0,0,0,0,0,0,0,0
SWI4_375_438,0,0,276,186,786,1,0,1661,0,124,1,88,0,1,0,0
SWI4_386_449,0,17,0,0,0,0,0,0,0,44,0,0,0,0,0,0
SWI4_397_460,289,1,1058,1058,303,0,0,540,548,0,0,0,4,1,0,0
SWI4_408_471,0,0,2,0,113,450,1,0,385,1,0,0,1,0,0,0
SWI4_419_482,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0
SWI4_430_493,0,0,0,0,567,0,0,0,0,0,0,0,0,0,0,0
SWI4_441_504,0,0,225,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_463_526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_474_537,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_485_548,3,3,3,2,2,11,4,3,205,469,2,354,1782,1155,6301,3967
SWI4_496_559,0,0,0,0,0,0,0,0,0,0,35,0,0,0,1,0
SWI4_507_570,1,0,1,1437,5,2,855,700,727,910,425,283,803,2872,1,2
SWI4_518_581,1,7,5,2,8,14,3,6,9,7,2830,4,2884,3546,11192,7907
SWI4_529_592,0,0,1,0,1,0,1,0,470,161,688,85,579,1220,3,0
SWI4_540_603,2,204,0,4,2,3,2,1,2,1,1,0,3,1,1,8775
SWI4_551_614,0,0,0,1,0,3,0,0,0,12,0,341,0,1,1937,162
SWI4_562_625,3,2,4,14,1,11,3,2,1,17,1797,356,3,1143,11128,2
SWI4_573_636,0,0,709,0,51,1,1,1,0,382,0,0,1,0,1,0
SWI4_584_647,0,2,32,1212,294,299,0,633,328,729,0,0,0,0,0,1
SWI4_595_658,0,0,0,0,324,55,0,0,0,0,0,0,0,1,0,0
SWI4_606_669,0,1,0,2,73,0,108,946,467,1,0,0,0,0,2,1
SWI4_617_680,0,1,708,0,0,915,65,1,3,690,1,1,0,0,1,1
SWI4_628_691,0,0,0,0,1,0,0,1,266,0,719,21,1,1,672,0
SWI4_639_702,1,41,0,2,581,0,1,0,0,0,0,0,0,0,0,1
SWI4_650_713,472,162,0,1,0,0,0,1,0,0,0,0,0,0,0,0
SWI4_661_724,769,72,278,1104,0,218,0,0,0,1,0,0,0,0,1,1
SWI4_672_735,17,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_683_746,0,120,0,86,124,0,0,0,0,0,0,0,0,0,0,0
SWI4_694_757,0,593,170,348,22,25,2,0,3,0,0,0,0,0,0,0
SWI4_705_768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_716_779,0,0,0,0,0,0,0,0,846,0,0,0,0,0,1,0
SWI4_727_790,119,0,0,1220,0,331,289,139,0,0,0,291,1,1,2,0
SWI4_738_801,0,2,0,830,836,1,1,0,418,0,0,36,0,0,0,0
SWI4_749_812,0,0,181,0,0,3,0,0,0,0,0,0,0,0,0,0
SWI4_760_823,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_771_834,35,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_782_845,1,0,449,0,0,0,189,0,474,0,0,0,0,0,1,0
SWI4_793_856,154,162,0,0,0,0,0,0,0,0,0,0,2,0,0,0
SWI4_804_867,82,404,1,2,33,517,0,0,0,0,0,1,0,0,0,0
SWI4_815_878,0,1,0,0,111,661,865,2,0,0,1,1,0,1,1,0
SWI4_826_889,0,0,0,0,0,0,196,0,0,0,0,0,0,1246,0,1
SWI4_837_900,0,310,287,0,0,0,0,0,0,0,0,0,1,0,0,0
SWI4_848_911,522,231,0,0,0,0,0,1,0,0,0,0,0,0,0,0
SWI4_859_922,26,44,561,0,0,0,0,1,0,0,0,0,0,0,0,0
SWI4_870_933,0,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_881_944,412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_892_955,1,1,1204,0,2,1,34,2768,4,59,0,2,2,0,1,2
SWI4_903_966,2,4,0,1,2555,2,2029,437,1,583,1,452,1,3,3,0
SWI4_914_977,108,0,0,201,0,0,0,0,0,0,0,0,0,0,0,1
SWI4_925_988,1318,201,997,1203,3,0,1,0,0,0,3,1,0,1,2,1
SWI4_936_999,70,746,0,1,0,5,0,0,1,0,1,0,0,2,0,0
SWI4_947_1010,93,2,110,0,0,1,0,0,0,0,0,0,0,0,0,0
SWI4_958_1021,0,0,0,0,0,70,0,332,0,0,29,0,0,0,0,0
SWI4_969_1032,0,0,0,0,70,1,0,0,0,1,0,237,0,0,0,0
SWI4_980_1043,1023,1250,1385,174,28,1,0,0,0,3,0,1,0,1,2,1
SWI4_991_1054,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0
SWI4_1002_1065,0,0,0,0,0,0,1,0,277,0,0,0,0,0,1,0
SWI4_1013_1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_1024_1087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_1030_1093,0,0,140,134,76,0,511,212,0,659,0,0,0,1,0,0
SWI5_1_64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_12_75,0,0,340,0,33,28,148,0,301,0,0,163,1,0,1,0
SWI5_23_86,161,1,0,49,0,0,0,0,0,0,0,1,0,0,1,0
SWI5_34_97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_45_108,0,0,0,0,0,1,0,0,0,0,524,0,0,0,0,0
SWI5_56_119,0,0,1,0,243,265,0,0,263,336,92,156,0,0,0,0
SWI5_67_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_78_141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_89_152,96,720,368,1,1,1629,375,0,3,1,1,1,1,1,0,1
SWI5_100_163,224,110,140,0,0,1,0,0,0,0,0,1,1,0,1,0
SWI5_111_174,0,0,143,0,0,91,632,0,0,0,0,0,0,0,1,0
SWI5_122_185,0,32,0,354,0,0,0,0,0,0,1,0,0,0,0,0
SWI5_133_196,0,0,347,5,0,376,0,0,0,0,0,0,0,1,0,0
SWI5_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_155_218,0,0,0,0,0,1,0,0,1,0,0,0,2,291,1,2059
SWI5_166_229,0,0,0,0,0,0,0,249,0,0,0,0,0,0,0,0
SWI5_177_240,1514,273,0,864,209,1,1,504,1,2,1,1,1,0,2,0
SWI5_188_251,0,0,0,0,822,0,2,765,0,894,9,124,1,0,1,0
SWI5_199_262,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_210_273,126,1,169,1525,734,195,1,1437,201,723,0,0,0,2,2,0
SWI5_221_284,1,0,0,881,139,409,1388,2,603,0,0,2,1,0,2,0
SWI5_232_295,0,0,0,0,0,0,0,0,0,0,46,0,1,0,0,0
SWI5_243_306,0,198,0,543,0,0,0,0,0,0,0,1,0,0,0,0
SWI5_254_317,999,0,1082,120,1014,1295,613,1,1,1326,1,0,4,1,3,1
SWI5_265_328,10,0,0,0,0,0,0,0,210,0,0,0,0,0,0,0
SWI5_276_339,0,0,0,1,0,854,210,0,0,156,0,0,0,141,0,1
SWI5_287_350,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_298_361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_309_372,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0
SWI5_320_383,0,0,0,0,0,1021,177,5,354,857,0,0,137,0,0,0
SWI5_331_394,0,0,0,0,0,155,0,0,0,0,0,372,0,31,215,0
SWI5_342_405,0,99,613,1288,1,841,522,539,0,0,0,0,0,39,1,3
SWI5_353_416,206,166,27,110,0,0,0,0,0,654,0,1,0,0,1,1
SWI5_364_427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_375_438,1,137,1,0,0,0,225,483,0,0,0,0,0,0,0,0
SWI5_386_449,0,0,0,0,322,0,0,8,0,224,0,1,0,0,0,0
SWI5_397_460,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_408_471,0,0,0,0,0,0,0,0,0,1,188,836,3,0,1262,0
SWI5_419_482,0,0,0,0,0,0,1,0,1153,0,0,0,0,0,0,0
SWI5_430_493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_441_504,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_452_515,0,0,0,0,0,0,0,0,0,940,0,0,0,1,0,1
SWI5_463_526,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0
SWI5_474_537,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_485_548,0,0,0,6,0,0,80,0,148,1076,0,1,1,0,0,0
SWI5_496_559,0,80,109,252,0,0,0,0,0,0,0,0,0,0,1,0
SWI5_507_570,1,0,0,0,0,0,1,0,1,373,1,24,1224,2557,0,0
SWI5_518_581,316,136,103,0,0,1,0,0,1,0,0,0,0,0,0,0
SWI5_529_592,0,0,0,0,1,26,90,186,0,0,659,124,0,0,1,0
SWI5_540_603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_551_614,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
SWI5_562_625,0,403,1010,1180,785,600,1,339,31,334,0,1,1,1,6,0
SWI5_573_636,0,0,0,0,92,0,198,207,0,0,0,0,0,0,0,0
SWI5_584_647,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,0
SWI5_595_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_606_669,651,0,0,0,1192,0,56,0,3,930,0,79,1,0,0,0
SWI5_617_680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_628_691,0,3,145,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_639_702,0,0,0,0,378,213,0,0,0,194,0,0,0,1,1,0
SWI5_646_709,0,0,0,1543,0,12,127,150,768,1,0,290,0,2,0,1
TBF1_1_64,5,1,3,1,5,14,1,1,679,520,3124,704,4956,1296,3719,0
TBF1_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_23_86,1,1,2,0,1,0,0,1,0,1,9,0,2919,0,0,1
TBF1_34_97,0,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0
TBF1_45_108,0,1,1,0,125,256,1,2,778,8,2372,259,1522,2524,3881,5
TBF1_56_119,1,0,533,0,1,768,245,1111,1,0,410,1600,0,0,0,3
TBF1_67_130,0,0,155,1,16,0,325,262,765,0,307,0,1,280,0,0
TBF1_78_141,0,0,0,3,0,51,0,66,0,1518,0,0,0,0,0,0
TBF1_89_152,0,1,1,0,0,0,0,0,0,876,1,249,1,6,0,0
TBF1_100_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_111_174,0,0,0,0,0,1,0,0,0,0,0,0,0,0,120,143
TBF1_122_185,1,1,2,1,1,369,13,150,1494,1061,740,0,908,1646,1,2
TBF1_133_196,3,0,8,3,4,14,8,8,13,6,127,1359,3345,6837,17121,2
TBF1_144_207,2,0,3,0,232,2,2,728,2450,141,226,874,2489,0,4,1
TBF1_155_218,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
TBF1_166_229,0,0,0,0,0,0,380,0,205,0,0,1,0,0,0,0
TBF1_177_240,0,0,1,1,7,0,0,2,3285,0,47,894,2309,1,2,2
TBF1_188_251,1,1,0,2,338,504,118,1203,1,543,1,160,0,0,0,0
TBF1_199_262,75,0,0,0,0,0,138,635,333,0,0,0,0,0,0,0
TBF1_210_273,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0
TBF1_221_284,2,1,4,2,0,130,0,0,1,1073,25,1431,419,523,2895,1
TBF1_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_243_306,0,1,0,0,0,90,1,1778,2189,2031,0,0,0,1,1,1
TBF1_254_317,0,0,0,0,212,0,284,0,779,1471,140,462,0,0,1,1
TBF1_265_328,1,2,0,0,4,1,1,0,1,2,633,3,1,193,0,5479
TBF1_276_339,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_287_350,527,69,0,0,523,461,146,0,0,0,0,0,0,0,1,1
TBF1_298_361,0,1,184,18,1,0,1,280,834,194,0,0,0,0,0,0
TBF1_309_372,0,1,340,0,1,337,431,554,343,0,0,0,13,0,0,0
TBF1_320_383,757,441,276,226,154,166,80,0,2,0,0,0,1,0,3,1
TBF1_331_394,0,0,0,217,388,0,142,423,281,1192,2,3,0,0,32,2
TBF1_342_405,7,0,1,2,696,0,0,0,435,1120,516,412,0,0,0,0
TBF1_353_416,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_364_427,0,0,0,0,0,112,0,1208,266,1,0,1,1,0,1,0
TBF1_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_386_449,0,0,0,0,0,0,1,0,286,0,0,0,0,0,0,0
TBF1_397_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_408_471,0,0,0,0,209,1,0,1,0,0,0,0,0,0,0,0
TBF1_419_482,2,0,7,3,1,4,5,2,3,3,38,2,6104,6,1553,22501
TBF1_430_493,0,0,0,2,0,0,1,0,1,0,0,981,122,0,0,0
TBF1_441_504,0,0,0,0,0,0,0,0,167,0,0,102,0,0,0,0
TBF1_452_515,150,93,5,266,803,52,0,1,0,2,0,0,0,0,0,0
TBF1_463_526,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0
TBF1_474_537,0,290,591,441,1,0,0,0,0,0,0,1,0,0,0,0
TBF1_485_548,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_496_559,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_499_562,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_1_64,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0
TDA9_12_75,0,1,263,1038,4,1,1,336,87,3,1201,1376,200,7553,5,3
TDA9_23_86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_34_97,0,0,1,1,0,1,0,0,0,0,0,0,2,1220,0,0
TDA9_45_108,1,0,0,2,2,0,2,2,290,2,1132,8,2067,1,682,0
TDA9_56_119,6,5,7,6,5,2,1,1,6,1,1,6,166,7,13,4
TDA9_67_130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_78_141,0,0,0,0,0,13,17,0,0,0,0,0,0,0,0,0
TDA9_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_100_163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_111_174,0,0,0,0,2,0,0,0,2005,1,0,0,1,0,1,0
TDA9_122_185,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
TDA9_133_196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_144_207,51,848,1,0,1,0,1,0,0,0,0,0,1,0,0,0
TDA9_155_218,0,7,0,0,0,0,667,0,0,0,0,0,0,0,0,1
TDA9_166_229,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0
TDA9_177_240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_188_251,0,0,637,0,0,0,0,0,1,1,73,0,0,0,0,0
TDA9_199_262,2518,982,1127,965,1673,839,355,1587,0,4,1,1,2,1,1,3
TDA9_210_273,0,0,0,359,0,917,2,532,358,3,138,171,653,0,0,0
TDA9_221_284,1,0,0,0,611,1,0,1,0,108,299,2,0,504,0,1
TDA9_232_295,0,0,0,0,0,0,0,0,157,0,0,0,0,0,0,0
TDA9_243_306,1,27,405,1,217,199,315,1219,759,446,0,1,0,2,1,0
TDA9_254_317,0,0,0,324,740,0,3,0,0,338,1,0,1,1,0,0
TDA9_265_328,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0
TDA9_276_339,0,0,0,0,0,0,0,1,356,0,0,0,0,0,1,0
TDA9_287_350,0,0,0,0,1,40,0,0,0,0,283,0,0,0,0,1
TDA9_298_361,1,0,465,672,99,0,164,144,213,0,0,0,0,0,0,1
TDA9_309_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_320_383,1,7,0,7,336,2,1314,962,197,195,3,1,1,1,4,1
TDA9_331_394,396,6,838,183,586,473,0,1,39,916,138,5,2,2,4,5
TDA9_342_405,254,143,911,1302,574,380,149,389,21,3,5,85,1,6,4,2
TDA9_353_416,112,6,529,352,1,152,382,1,2,1,1,0,1,0,0,3
TDA9_364_427,6,6,8,10,11,34,7,7,160,82,60,9,8,10,6,8
TDA9_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_386_449,0,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TDA9_397_460,0,1,1,0,0,2,1131,0,1,0,0,1,0,2,0,0
TDA9_408_471,0,0,0,0,0,0,583,0,1,0,0,0,0,0,1,0
TDA9_419_482,0,0,0,0,0,0,0,0,0,0,0,473,0,0,0,0
TDA9_430_493,0,0,0,16,0,42,0,0,0,0,0,0,0,0,0,0
TDA9_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_452_515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_463_526,0,0,170,0,1,0,0,0,0,0,0,0,0,0,0,0
