,1_1_1,1_1_2,1_1_3,1_2_1,1_2_2,1_2_3,1_3_1,1_3_2,1_3_3,1_4_1,1_4_2,1_4_3,1_5_1,1_5_2,1_5_3,1_6_1,1_6_2,1_6_3,1_7_1,1_7_2,1_7_3,1_8_1,1_8_2,1_8_3
SWI4_980_1043,972,113,511,38,86,199,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
SWI4_991_1054,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI4_1002_1065,0,0,0,0,42,474,60,0,0,0,1,84,0,0,0,0,0,0,0,0,198,0,0,2
SWI4_1013_1076,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0
SWI4_1024_1087,0,0,0,0,0,0,0,190,0,0,527,458,240,0,1115,68,0,223,0,0,0,0,0,0
SWI4_1030_1093,291,0,321,179,139,186,0,6,198,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_1_64,0,0,0,0,0,0,0,0,0,44,0,91,93,0,0,56,0,0,218,0,0,60,0,0
SWI5_12_75,1,53,188,137,56,297,10,120,218,33,372,63,0,0,510,0,0,0,0,0,0,0,0,0
SWI5_23_86,351,0,246,105,0,606,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0
SWI5_34_97,0,0,0,3,0,0,0,0,0,165,0,0,0,0,0,0,0,0,297,0,0,0,0,0
SWI5_45_108,0,0,0,0,68,0,0,466,188,76,356,0,151,17,0,650,25,0,0,119,0,0,0,0
SWI5_56_119,0,99,0,194,0,206,1,0,388,30,3,64,61,207,669,130,287,359,0,1,0,0,0,0
SWI5_67_130,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_78_141,0,0,0,173,0,0,105,198,229,61,0,219,31,0,97,0,1195,1,0,0,0,0,0,0
SWI5_89_152,116,53,442,8,135,455,132,335,501,33,0,54,1,0,0,0,0,1,0,0,0,0,0,0
SWI5_100_163,35,1,93,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_111_174,1211,135,1012,950,235,975,5,30,558,0,1,84,0,0,0,0,0,0,0,0,1,0,0,0
SWI5_122_185,547,97,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_133_196,746,73,849,0,35,0,0,76,0,0,0,0,0,1039,0,0,0,0,0,0,0,0,0,0
SWI5_144_207,0,0,0,0,0,0,0,0,0,0,0,0,0,133,546,0,115,0,0,0,0,0,0,0
SWI5_155_218,1,0,0,0,0,0,0,295,0,0,0,44,2,1,2573,192,0,3064,225,814,2563,0,1,1764
SWI5_166_229,0,0,0,0,0,0,203,0,0,0,525,498,151,68,191,0,0,0,0,0,0,1,0,0
SWI5_177_240,1272,175,1367,836,45,228,139,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
SWI5_188_251,0,0,1633,0,75,42,0,174,111,63,389,329,0,89,27,78,122,0,0,1,0,0,0,0
SWI5_199_262,224,0,310,0,48,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_210_273,251,0,1,248,9,0,474,123,431,38,68,1285,27,190,0,0,1,3,0,0,0,0,0,0
SWI5_221_284,267,47,0,470,174,0,258,200,130,57,267,253,0,465,184,0,0,1,0,0,0,0,0,0
SWI5_232_295,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_243_306,576,68,293,311,3,48,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
SWI5_254_317,379,178,248,524,7,672,518,166,189,55,288,446,248,0,417,0,0,0,0,0,0,0,0,0
SWI5_265_328,88,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_276_339,66,0,0,17,0,131,0,302,0,55,264,1,44,226,2031,311,0,0,0,0,0,0,0,0
SWI5_287_350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_298_361,1,0,0,0,0,0,42,145,0,0,0,0,383,1152,0,562,1499,2174,791,309,1409,0,0,601
SWI5_309_372,62,0,0,1,8,0,436,0,941,17,151,228,0,607,0,1,0,295,0,0,0,1,0,0
SWI5_320_383,0,0,0,420,0,0,123,239,78,63,0,0,438,396,508,0,1,1,368,0,0,1,0,0
SWI5_331_394,0,0,1,0,1,889,1231,8,295,56,85,885,295,684,549,790,870,1184,0,601,0,0,0,2
SWI5_342_405,349,0,0,337,286,0,648,384,157,32,15,724,62,78,0,0,0,5,122,0,0,0,0,1
SWI5_353_416,1025,295,1263,417,383,312,49,0,668,0,0,0,0,221,0,0,0,421,1,0,0,0,1,0
SWI5_364_427,0,0,0,1,0,0,0,0,0,0,0,415,0,381,1,0,0,0,0,0,1573,0,0,0
SWI5_375_438,198,68,16,139,251,99,109,421,454,0,18,0,0,0,0,600,0,0,0,0,0,0,0,0
SWI5_386_449,2,4,0,299,127,58,424,109,18,74,150,712,1,0,450,0,1,1,0,0,0,0,0,0
SWI5_397_460,25,107,312,382,0,175,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_408_471,0,0,0,0,0,0,0,164,0,88,0,1062,368,189,286,0,272,0,0,0,828,0,0,0
SWI5_419_482,0,0,0,0,39,0,811,0,0,0,0,0,0,193,0,1,0,2,0,0,0,0,0,0
SWI5_430_493,0,0,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,945,0,0,0,0,0,0
SWI5_441_504,0,0,0,0,0,0,1,0,0,37,0,0,306,0,0,0,0,0,0,0,0,0,0,0
SWI5_452_515,290,0,0,0,0,0,81,0,52,0,0,686,0,0,0,99,0,154,0,0,0,1,0,0
SWI5_463_526,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_474_537,0,0,0,105,0,0,236,0,0,0,120,0,0,0,0,0,0,1,0,0,0,0,0,0
SWI5_485_548,1,0,0,1058,144,0,971,287,167,19,374,379,58,160,536,0,205,3,0,0,0,0,0,0
SWI5_496_559,226,111,136,213,172,88,0,0,0,0,1,1,0,0,436,0,0,0,0,0,0,0,0,0
SWI5_507_570,0,0,0,0,0,0,2,0,0,0,133,0,0,0,275,178,1,1,498,791,0,0,0,2068
SWI5_518_581,662,282,863,348,188,423,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_529_592,1,0,0,1,0,0,559,3,0,0,1,62,1,443,215,277,0,1,0,0,1,0,7202,1
SWI5_540_603,0,0,0,32,0,0,0,0,0,0,6,919,0,2499,0,665,568,0,14,0,0,0,0,0
SWI5_551_614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0
SWI5_562_625,412,234,263,618,185,143,506,344,389,0,420,653,0,0,0,1,0,0,0,0,0,0,0,0
SWI5_573_636,0,0,0,0,0,0,0,0,0,16,0,419,0,0,84,0,0,267,0,0,0,0,0,0
SWI5_584_647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_595_658,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_606_669,509,26,396,567,650,147,611,0,468,35,420,1685,42,1,189,0,0,3,0,0,0,1,0,1
SWI5_617_680,15,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SWI5_628_691,105,30,691,82,10,28,0,0,185,0,0,0,0,0,0,0,0,0,0,0,207,0,0,0
SWI5_639_702,0,156,0,0,115,234,0,127,548,0,189,0,2,3,0,0,114,497,0,0,0,0,0,0
SWI5_646_709,0,0,0,0,0,0,71,0,0,19,0,0,88,187,182,0,0,0,0,0,0,0,0,0
TBF1_1_64,0,0,3,0,0,0,0,0,2,188,610,368,275,999,3416,2881,8164,8916,3351,2274,3768,2087,0,1101
TBF1_12_75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,48,1443,0,1079,10,432,0,0,0
TBF1_23_86,88,1,0,1,0,112,1,0,0,0,1,0,230,182,11,142,1501,589,208,0,1028,0,7015,0
TBF1_34_97,0,0,1,1,0,0,0,0,0,0,180,0,173,1305,0,38,1035,0,2022,898,365,524,0,0
TBF1_45_108,0,0,0,1,176,0,0,0,0,6,0,654,366,1156,1831,2174,1136,5710,243,903,2433,0,2,0
TBF1_56_119,0,0,80,1,2,91,211,211,1354,122,34,512,792,619,116,349,654,182,0,0,0,2,1,0
TBF1_67_130,1,17,1,52,0,0,305,0,0,0,218,131,30,12,53,18,415,1,0,243,1,0,0,0
TBF1_78_141,0,0,0,0,2,152,3,0,0,10,13,0,0,0,0,0,0,0,0,757,0,0,0,0
TBF1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,373,157,766,0,98,0,0,640,0,2173,0,0
TBF1_100_163,0,0,324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TBF1_111_174,0,0,0,1,0,0,0,1,112,2,0,0,0,577,0,58,4,0,0,0,0,3262,1,0
TBF1_122_185,115,0,0,147,116,1,1379,190,72,146,579,809,448,1067,1314,1132,2081,2314,1715,0,1,0,0,963
TBF1_133_196,0,0,1,1,0,0,0,0,38,2,660,1201,216,2030,2887,2639,3225,5003,4106,2275,8395,8573,0,1
TBF1_144_207,0,25,0,0,129,0,39,0,0,0,699,1178,85,291,665,1072,79,857,0,0,1,0,2,0
TBF1_155_218,1,0,402,244,0,0,0,0,0,0,260,0,63,165,0,0,1442,0,180,76,82,0,0,0
TBF1_166_229,0,0,1,0,0,0,0,0,0,114,207,1200,3,0,498,563,420,598,0,0,201,1,0,0
TBF1_177_240,145,0,0,0,0,428,238,56,159,10,170,284,886,3663,798,1042,579,1416,1168,0,1,0,9,1
TBF1_188_251,0,103,233,0,98,0,0,0,157,0,0,434,0,373,0,133,0,0,0,0,0,0,0,0
TBF1_199_262,291,164,0,414,23,512,64,88,80,53,37,339,23,0,0,8,0,0,0,0,0,0,0,0
TBF1_210_273,0,0,18,56,0,53,0,0,0,0,0,0,0,253,0,0,11,0,31,0,0,0,0,0
TBF1_221_284,1,0,0,0,0,0,0,0,0,0,0,0,0,806,176,156,0,0,0,68,0,800,0,0
TBF1_232_295,0,0,0,0,0,0,0,0,0,0,0,0,0,237,0,0,34,452,0,0,0,0,0,0
TBF1_243_306,1,0,923,125,127,1,529,246,717,114,417,1220,139,816,388,0,0,133,0,0,1,0,0,0
TBF1_254_317,0,26,0,0,0,0,207,0,66,39,208,0,189,1490,759,338,0,1421,0,0,86,0,0,0
TBF1_265_328,1,0,0,0,0,57,0,0,0,0,0,0,479,3,1202,946,534,624,3615,1190,0,3,3902,1
TBF1_276_339,137,0,0,82,25,0,0,282,0,0,0,0,30,0,0,64,0,0,0,0,0,0,0,0
TBF1_287_350,50,81,0,148,93,522,352,86,173,2,0,55,0,0,0,0,0,1,0,0,0,0,0,0
TBF1_298_361,0,0,0,538,0,2524,805,0,245,70,0,49,481,38,600,0,773,220,1,0,0,0,0,0
TBF1_309_372,94,0,393,78,271,226,601,656,1475,35,0,329,110,0,511,0,0,4,0,0,0,0,0,0
TBF1_320_383,457,46,448,166,111,179,184,24,272,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
TBF1_331_394,0,15,539,43,46,58,850,476,428,94,44,345,130,153,32,20,120,318,0,0,0,0,1,0
TBF1_342_405,665,0,0,0,79,0,29,24,0,0,16,316,93,115,0,0,0,0,0,0,1,0,32,0
TBF1_353_416,0,0,0,0,32,0,0,0,320,0,0,0,0,0,0,0,0,0,0,0,1104,0,1,0
TBF1_364_427,0,0,213,1,0,47,0,240,0,54,229,0,58,1043,217,0,0,423,0,0,0,0,0,0
TBF1_375_438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,0,0,0,0,0
TBF1_386_449,0,0,616,0,0,0,489,0,0,0,64,0,0,0,480,0,0,35,0,0,0,0,0,0
TBF1_397_460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_408_471,160,0,0,761,0,23,580,176,0,81,804,1027,6,706,293,197,295,2,245,0,0,0,0,0
TBF1_419_482,0,1,0,2,0,0,0,0,0,1,2,1,134,1,2,1494,177,4244,7171,1636,1796,1736,7091,1
TBF1_430_493,0,0,0,0,0,0,563,0,126,6,0,337,0,371,0,1,83,1,0,0,169,0,0,0
TBF1_441_504,42,0,0,0,0,0,2,0,0,186,4,481,361,0,1,0,0,0,0,1,0,0,0,0
TBF1_452_515,0,240,240,123,45,673,0,0,379,0,0,29,1,0,0,0,0,1,0,0,0,0,0,0
TBF1_463_526,0,3,0,0,0,0,0,0,214,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_474_537,892,144,1110,654,0,169,168,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_485_548,305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_496_559,48,50,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TBF1_499_562,30,0,100,0,0,0,0,0,0,0,0,0,0,0,129,66,0,0,0,0,0,0,0,0
TDA9_1_64,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,317,53,123,0,0,574,1050,0,0
TDA9_12_75,54,0,0,0,0,547,410,396,0,23,224,1093,1,854,510,1398,2661,1759,226,406,468,962,0,709
TDA9_23_86,0,0,0,77,0,1,0,41,0,0,564,800,0,0,0,15,0,0,0,0,0,0,0,0
TDA9_34_97,0,0,0,0,0,0,0,0,0,0,0,890,0,0,419,0,0,0,0,0,0,0,0,11
TDA9_45_108,0,1,0,0,0,0,0,0,225,185,0,1,126,1944,564,612,280,76,0,248,0,0,287,0
TDA9_56_119,0,0,0,828,32,0,35,461,0,10,2,0,370,1129,0,257,3,0,0,0,0,0,0,167
TDA9_67_130,0,0,0,29,0,0,90,0,0,0,65,0,52,71,0,0,182,0,0,45,0,0,0,0
TDA9_78_141,0,0,0,0,0,0,0,347,239,0,0,183,0,429,0,0,0,475,0,0,1,1,0,0
TDA9_89_152,0,0,301,0,0,0,785,0,0,86,111,516,0,363,0,10,1029,5,0,0,0,1,0,0
TDA9_100_163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,87,0,0,0,0,0,0,0,0
TDA9_111_174,0,0,0,0,0,0,151,163,0,0,0,0,0,0,0,0,0,19,0,0,29,0,0,0
TDA9_122_185,0,0,0,0,88,1,0,0,441,88,289,0,0,60,0,0,0,332,1,0,1,0,0,0
TDA9_133_196,0,0,0,0,0,0,0,0,255,0,0,0,0,126,0,145,325,0,0,0,0,0,0,0
TDA9_144_207,1891,173,1628,104,0,0,0,111,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_155_218,0,0,0,0,0,0,163,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TDA9_166_229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_177_240,0,0,0,537,0,0,0,0,0,54,0,0,0,0,328,0,0,0,0,0,0,0,0,0
TDA9_188_251,0,0,0,4,27,1,110,274,87,3,113,558,1,352,44,888,168,598,0,0,0,0,1,0
TDA9_199_262,1165,145,454,576,213,292,667,82,187,114,0,561,488,456,0,0,130,1,0,0,0,0,0,0
TDA9_210_273,382,0,0,643,0,237,1268,253,85,28,416,970,648,509,1332,727,667,0,0,0,1,0,0,0
TDA9_221_284,0,0,0,476,50,0,631,184,57,0,0,276,78,372,0,70,0,2,0,0,0,0,1,0
TDA9_232_295,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,0,304,0,0,0,0,0,0
TDA9_243_306,0,0,489,148,6,0,383,0,151,97,10,361,68,3,271,0,0,250,0,0,0,0,0,0
TDA9_254_317,0,0,0,0,93,0,327,0,874,37,21,0,310,0,857,110,762,3,1,1,0,0,0,0
TDA9_265_328,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_276_339,0,0,0,0,0,0,459,0,0,0,0,1,100,295,626,0,1971,0,0,1,0,0,0,0
TDA9_287_350,0,0,0,210,0,0,202,0,1,9,527,0,33,0,0,316,0,0,0,0,0,0,0,0
TDA9_298_361,502,2,169,144,613,150,500,0,240,22,0,711,0,0,0,0,0,2,0,0,0,0,0,0
TDA9_309_372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_320_383,4,37,0,8,445,0,78,407,3,97,1,546,229,303,437,1174,312,444,0,1,0,0,1,0
TDA9_331_394,408,5,56,408,154,595,405,134,26,10,258,0,135,3,0,142,0,0,1038,0,0,0,0,0
TDA9_342_405,182,60,24,352,73,850,881,200,410,28,107,42,4,0,0,0,1,0,0,0,0,0,0,0
TDA9_353_416,214,17,93,661,164,1246,11,286,239,38,65,394,0,101,253,0,0,0,0,0,0,0,0,0
TDA9_364_427,226,69,736,4,16,16,386,66,19,32,193,0,2,267,0,5,0,2,0,0,0,0,0,0
TDA9_375_438,1,0,0,0,0,0,0,0,0,0,0,414,0,0,0,0,1,0,0,0,0,0,1106,0
TDA9_386_449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_397_460,196,7,149,232,378,0,1,0,469,0,0,335,0,168,0,0,48,0,0,0,0,0,0,0
TDA9_408_471,0,0,0,0,0,134,0,0,0,0,0,0,365,0,0,167,0,0,0,0,0,0,0,0
TDA9_419_482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,0
TDA9_430_493,1,0,0,0,6,0,0,0,74,81,4,366,115,781,64,0,0,0,0,0,0,0,1,0
TDA9_441_504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_452_515,0,0,0,0,0,126,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0
TDA9_463_526,0,7,106,154,21,0,0,0,0,0,0,218,0,124,60,0,0,283,0,0,0,0,0,0
TDA9_474_537,952,66,690,666,14,779,262,124,212,60,262,543,0,153,1,0,0,3,0,0,0,0,0,0
TDA9_485_548,526,0,461,702,71,861,925,183,0,73,89,676,23,315,0,0,0,4,0,0,0,0,0,0
TDA9_496_559,390,17,838,131,76,790,0,0,120,0,0,0,1,0,0,0,0,0,81,0,0,0,0,0
TDA9_507_570,737,32,131,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8607,0,0
TDA9_518_581,0,23,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_529_592,421,34,367,132,6,57,495,176,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_540_603,115,46,0,115,115,640,335,509,831,40,10,270,338,701,154,0,322,2,0,0,0,0,0,0
TDA9_551_614,0,0,86,180,211,853,154,0,0,0,886,0,0,649,356,777,173,1788,1,24,0,0,0,0
TDA9_562_625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1378,0,0
TDA9_573_636,0,0,324,78,70,878,284,0,284,12,6,193,163,27,1161,375,3,1,0,1,656,0,0,0
TDA9_584_647,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_595_658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,0,0
TDA9_606_669,124,6,0,2,216,32,85,0,0,44,41,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_617_680,0,0,0,0,0,0,0,0,0,4,0,0,0,343,0,7,0,682,0,0,0,0,0,0
TDA9_628_691,1,0,1,1,0,333,0,1,2,1,1,0,3,2,75,15,0,3,350,2406,3841,619,10930,6787
TDA9_639_702,0,0,1,1,222,49,0,0,0,0,486,0,28,0,1555,429,0,536,111,1032,671,1,0,1
TDA9_650_713,259,0,264,235,12,15,468,28,545,22,144,839,212,531,902,44,204,1,0,2,0,0,1,0
TDA9_661_724,1,0,0,0,0,2,0,195,1,60,454,685,935,584,1475,507,836,1310,307,3005,2813,0,1232,1
TDA9_672_735,0,0,1,0,0,111,1,0,1,2,1,0,416,0,2,2567,1449,2180,988,415,3621,0,1577,1073
TDA9_683_746,429,58,0,227,244,64,52,85,369,31,118,792,0,0,0,0,0,1,0,0,0,0,0,0
TDA9_694_757,0,22,0,189,4,0,499,0,109,0,447,0,69,0,0,22,0,1,0,0,674,0,0,0
TDA9_705_768,0,20,0,181,0,701,1096,290,211,7,188,1845,436,683,634,30,233,77,0,135,1,0,0,1
TDA9_716_779,0,0,2,0,0,0,0,0,574,132,0,1156,796,944,0,1295,537,1503,231,2382,1889,0,29,0
TDA9_727_790,2,0,0,1,0,279,432,1,0,2,0,1048,177,74,283,941,1946,2419,3041,5718,3383,0,6567,948
TDA9_738_801,0,0,0,1,0,1,0,1,0,47,2,0,1,418,4520,2387,1761,2285,0,1064,0,1,2706,0
TDA9_749_812,22,50,0,115,249,341,378,299,812,55,267,783,497,0,782,0,0,3,0,0,0,1,0,0
TDA9_760_823,0,57,0,560,137,474,426,3,708,18,538,266,0,0,147,0,1,0,0,0,0,0,0,0
TDA9_771_834,0,0,0,0,0,0,0,3,210,0,128,118,793,1039,240,1013,1713,1009,0,1202,173,0,0,1
TDA9_782_845,1,2,1,1,0,1,1,0,0,2,4,0,1,495,694,872,945,1659,5486,5109,2273,7005,25091,6857
TDA9_793_856,1,0,0,0,0,0,1,0,6,0,1,0,2,1,2,220,0,0,4130,0,2700,847,814,913
TDA9_804_867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,0,1,569,0,299,661,1908,2192
TDA9_815_878,0,59,0,0,0,0,248,1,0,16,0,0,66,0,0,0,298,0,0,1017,0,1,7088,0
TDA9_826_889,0,0,3,197,0,1,3,1,0,0,2,1,219,683,3454,3893,3526,3303,1223,1650,10969,11786,4430,189
TDA9_837_900,0,0,1,0,14,2,2,0,5,0,2,1737,460,936,191,788,1285,1501,1087,291,5185,4954,7328,1454
TDA9_848_911,3,6,0,1,0,0,0,0,68,2,0,0,207,1,1360,1192,257,6528,26,321,3833,4565,0,0
TDA9_859_922,10,0,0,396,0,1,0,0,0,105,0,338,164,0,0,0,517,0,0,0,0,0,0,0
TDA9_870_933,0,0,1,181,0,0,0,0,0,20,0,0,0,0,333,639,438,0,424,0,0,0,0,623
TDA9_881_944,136,0,135,2,0,0,109,0,1,101,4,379,1040,1092,46,1183,2355,2879,0,0,2698,1,2,0
TDA9_892_955,1,0,2,1,0,0,2,2,1,0,0,2,2,1,3,202,2152,2685,8032,1,8420,11165,296,2213
TDA9_903_966,1,0,717,1,4,1,318,67,2,115,674,518,462,267,1168,3010,6004,1165,3182,6914,5446,2,9,3
TDA9_914_977,44,0,0,0,4,0,0,0,0,60,0,0,47,297,1172,2022,166,681,353,329,3522,0,0,0
TDA9_925_988,0,0,0,0,97,0,0,0,0,1,0,0,2,0,0,1543,0,0,0,0,0,0,0,4546
TDA9_936_999,0,1,1,0,0,1,714,0,0,0,1,1384,455,730,82,1268,1139,683,2885,527,2925,3414,0,1259
TDA9_947_1010,1,0,0,0,0,0,823,0,2,0,0,0,377,0,392,0,168,3,0,545,1091,0,630,0
TDA9_958_1021,0,0,0,0,0,0,0,0,0,0,0,0,257,560,1,528,0,323,0,1459,0,0,0,0
TDA9_969_1032,1,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,1116,3632,0,1,10353
TDA9_980_1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,1099
TDA9_991_1054,0,0,1,3,0,16,655,272,377,85,409,1723,581,1061,1,1755,1466,96,7881,206,0,8981,6725,4642
TDA9_1002_1065,79,0,192,295,0,0,2,0,0,288,880,1095,747,1420,315,0,52,691,1425,0,1320,643,0,0
TDA9_1013_1076,696,1,1,568,50,370,3,1369,142,188,193,6,236,2612,1290,1619,3182,3908,2106,2304,4755,1,0,2
TDA9_1024_1087,0,14,0,0,145,1,76,361,1,53,0,0,478,1056,908,2314,3602,717,1159,1947,3705,0,1,1
TDA9_1035_1098,122,0,0,0,0,195,20,0,0,49,332,1,222,25,27,201,684,448,0,291,0,1196,0,0
TDA9_1046_1109,102,0,0,458,49,157,172,0,186,21,0,1115,79,286,947,0,632,809,0,0,2,6372,0,0
TDA9_1057_1120,133,0,118,1187,0,1,970,206,239,116,0,1913,489,1391,516,779,605,1057,800,0,0,0,0,0
TDA9_1068_1131,433,87,259,545,104,781,132,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_1079_1142,638,24,281,350,175,235,7,116,320,0,22,155,0,0,78,0,0,0,0,0,0,0,0,0
TDA9_1090_1153,2,6,0,0,0,0,1315,54,1,67,601,1,644,409,1,607,1066,846,0,1,1287,0,0,0
TDA9_1101_1164,0,0,0,0,0,108,725,245,73,0,0,28,17,290,0,0,0,0,0,0,0,0,0,0
TDA9_1112_1175,0,0,0,0,0,138,99,0,66,25,33,0,302,594,156,0,251,0,0,0,0,0,0,0
TDA9_1123_1186,0,0,0,1,0,0,0,0,0,74,0,486,0,1682,933,0,976,1,1,0,0,0,0,1
TDA9_1134_1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_1145_1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TDA9_1156_1219,1,0,0,0,0,420,0,0,0,0,246,0,19,835,78,950,156,300,2157,321,0,0,0,0
TDA9_1167_1230,0,0,0,0,0,0,0,0,0,49,0,0,0,0,326,0,0,1705,0,2,92,0,0,33
TDA9_1178_1241,132,12,502,0,55,111,47,0,110,0,0,0,0,0,2,0,0,2559,240,473,537,0,0,0
TDA9_1189_1252,0,0,0,0,0,0,0,0,0,0,0,97,0,0,92,0,0,0,0,0,0,0,0,0
TDA9_499_562,1,0,0,0,0,0,0,0,1,0,0,1130,205,1033,291,346,0,1014,1,91,1249,1,0,347
TEC1_1_64,0,79,0,175,243,0,82,166,135,106,0,173,0,0,239,0,0,0,0,0,0,0,0,0
TEC1_12_75,245,22,152,124,261,86,302,20,620,95,94,52,8,0,0,0,0,1,0,0,0,0,0,0
TEC1_23_86,915,30,209,209,18,157,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC1_34_97,0,22,0,0,0,0,0,0,56,0,0,0,0,0,217,0,0,0,0,0,0,0,0,0
TEC1_45_108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC1_56_119,0,0,0,1,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC1_67_130,516,74,240,515,38,279,1,737,1158,1,0,32,43,0,0,1,1,0,0,1,0,1,0,0
TEC1_78_141,0,56,0,81,0,0,0,0,0,0,0,0,72,0,0,0,7,0,0,0,0,0,0,0
TEC1_89_152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TEC1_100_163,0,0,0,0,0,0,0,0,0,13,0,0,0,94,0,514,0,0,0,0,1,0,0,0
TEC1_111_174,0,0,0,0,92,0,1464,0,73,118,1352,150,407,617,570,176,522,899,0,0,0,0,0,0
TEC1_122_185,1,0,0,0,0,0,1,0,1,0,328,0,0,695,260,697,1791,2630,1790,2506,1952,1,0,1
TEC1_133_196,0,11,0,0,0,159,0,27,0,136,57,0,0,485,1194,1462,347,548,149,0,2,1,0,0
TEC1_144_207,1,0,0,0,8,425,0,0,195,0,611,502,1,172,0,172,2185,650,251,0,721,0,0,0
